Date,On_Ticker_SPY,On_Price_SPY,On_Shares_SPY,On_Dividend_SPY,On_Ticker_DIA,On_Price_DIA,On_Shares_DIA,On_Dividend_DIA,Off_Ticker_TLT,Off_Price_TLT,Off_Shares_TLT,Off_Dividend_TLT,Cash_x,Capital_x,InOutCash_x,Ticker_1,Shares_1,Dividend_1,Price_1,Ticker_2,Shares_2,Dividend_2,Price_2,Cash_y,Capital_y,InOutCash_y,Capital,Bench
2008-06-05,0,138.58,47.7294558793223,0.0,0,124.35,79.46511131456148,0.0,0,89.82,143.7758052330899,0.0,0.0,29409,0,TLT,460.90698034499366,0.0,89.82,SPY,197.727765102589,0.0,138.58,0.0,68799,0,98208,44.423
2008-06-06,0,139.55,47.7294558793223,0.0,0,125.18,79.46511131456148,0.0,0,90.44,143.7758052330899,0.0,0.0,29611,0,TLT,460.90698034499366,0.0,90.44,SPY,197.727765102589,0.0,139.55,0.0,69277,0,98888,44.533
2008-06-09,0,136.86,47.7294558793223,0.0,0,122.39,79.46511131456148,0.0,0,90.48,143.7758052330899,0.0,0.0,29266,0,TLT,460.90698034499366,0.0,90.48,SPY,197.727765102589,0.0,136.86,0.0,68763,0,98029,43.533
2008-06-10,0,135.67,47.7294558793223,0.0,0,122.25,79.46511131456148,0.0,0,90.65,143.7758052330899,0.0,0.0,29223,0,TLT,460.90698034499366,0.0,90.65,SPY,197.727765102589,0.0,135.67,0.0,68606,0,97829,44.023
2008-06-11,0,135.97,47.7294558793223,0.0,0,122.68,79.46511131456148,0.0,0,90.05,143.7758052330899,0.0,0.0,29185,0,TLT,460.90698034499366,0.0,90.05,SPY,197.727765102589,0.0,135.97,0.0,68389,0,97574,44.073
2008-06-12,0,134.6,47.7294558793223,0.0,0,121.56,79.46511131456148,0.0,0,89.56,143.7758052330899,0.0,0.0,28960,0,TLT,460.90698034499366,0.0,89.56,SPY,197.727765102589,0.0,134.6,0.0,67892,0,96852,44.023
2008-06-13,0,135.17,47.7294558793223,0.0,0,121.99,79.46511131456148,0.0,0,88.97,143.7758052330899,0.0,0.0,28937,0,TLT,460.90698034499366,0.0,88.97,SPY,197.727765102589,0.0,135.17,0.0,67733,0,96670,43.813
2008-06-16,0,135.55,47.7294558793223,0.0,0,122.53,79.46511131456148,0.0,0,89.11,143.7758052330899,0.0,0.0,29018,0,TLT,460.90698034499366,0.0,89.11,SPY,197.727765102589,0.0,135.55,0.0,67873,0,96891,44.413000000000004
2008-06-17,0,137.07,47.7294558793223,0.0,0,123.38,79.46511131456148,0.0,0,89.15,143.7758052330899,0.0,0.0,29164,0,TLT,460.90698034499366,0.0,89.15,SPY,197.727765102589,0.0,137.07,0.0,68192,0,97356,44.303000000000004
2008-06-18,0,134.69,47.7294558793223,0.0,0,121.3,79.46511131456148,0.0,0,89.29,143.7758052330899,0.0,0.0,28905,0,TLT,460.90698034499366,0.0,89.29,SPY,197.727765102589,0.0,134.69,0.0,67786,0,96691,44.36300000000001
2008-06-19,0,134.15,47.7294558793223,0.0,0,120.55,79.46511131456148,0.0,0,89.52,143.7758052330899,0.0,0.0,28853,0,TLT,460.90698034499366,0.0,89.52,SPY,197.727765102589,0.0,134.15,0.0,67785,0,96638,43.583000000000006
2008-06-20,0,132.84,47.7294558793223,0.669,0,119.61,79.46511131456148,0.26899999999999996,0,89.94,143.7758052330899,0.0,0.0,28776,0,TLT,460.90698034499366,0.0,89.94,SPY,197.727765102589,0.669,132.84,0.0,67720,0,96496,43.853
2008-06-23,0,132.09,47.7294558793223,0.0,0,118.62,79.46511131456148,0.0,0,90.08,143.7758052330899,0.0,0.0,28682,0,TLT,460.90698034499366,0.0,90.08,SPY,197.727765102589,0.0,132.09,0.0,67636,0,96318,44.073
2008-06-24,0,131.05,47.7294558793223,0.0,0,118.04,79.46511131456148,0.0,0,90.38,143.7758052330899,0.0,0.0,28629,0,TLT,460.90698034499366,0.0,90.38,SPY,197.727765102589,0.0,131.05,0.0,67568,0,96197,44.123000000000005
2008-06-25,0,131.72,47.7294558793223,0.0,0,118.2,79.46511131456148,0.0,0,90.65,143.7758052330899,0.0,0.0,28712,0,TLT,460.90698034499366,0.0,90.65,SPY,197.727765102589,0.0,131.72,0.0,67825,0,96537,43.993
2008-06-26,0,130.57,47.7294558793223,0.0,0,117.01,79.46511131456148,0.0,0,91.0,143.7758052330899,0.0,0.0,28613,0,TLT,460.90698034499366,0.0,91.0,SPY,197.727765102589,0.0,130.57,0.0,67759,0,96372,44.757
2008-06-27,0,128.28,47.7294558793223,0.0,0,114.57,79.46511131456148,0.0,0,91.73,143.7758052330899,0.0,0.0,28415,0,TLT,460.90698034499366,0.0,91.73,SPY,197.727765102589,0.0,128.28,0.0,67643,0,96058,44.657
2008-06-30,0,127.89,47.7294558793223,0.0,0,113.48,79.46511131456148,0.0,0,92.41,143.7758052330899,0.0,0.0,28408,0,TLT,460.90698034499366,0.0,92.41,SPY,197.727765102589,0.0,127.89,0.0,67879,0,96287,43.727
2008-07-01,0,126.52,61.1276908491237,0.0,0,112.38,103.22844962935305,0.0,0,92.69,103.33422051138689,0.332,0.0,28912,0,TLT,582.2793999761336,0.0,92.69,GLD,145.82156485406847,0.0,92.53,0.0,67464,0,96376,43.977
2008-07-02,0,128.79,61.1276908491237,0.0,0,113.78,103.22844962935305,0.0,0,91.96,103.33422051138689,0.0,0.0,29120,0,TLT,582.2793999761336,0.0,91.96,GLD,145.82156485406847,0.0,92.28,0.0,67002,0,96122,43.817
2008-07-03,0,127.11,61.1276908491237,0.0,0,112.81,103.22844962935305,0.0,0,91.71,103.33422051138689,0.0,0.0,28891,0,TLT,582.2793999761336,0.0,91.71,GLD,145.82156485406847,0.0,92.17,0.0,66841,0,95732,43.477
2008-07-07,0,126.79,61.1276908491237,0.0,0,113.17,103.22844962935305,0.0,0,92.07,103.33422051138689,0.0,0.0,28946,0,TLT,582.2793999761336,0.0,92.07,GLD,145.82156485406847,0.0,90.57,0.0,66817,0,95763,43.007
2008-07-08,0,124.99,61.1276908491237,0.0,0,112.25,103.22844962935305,0.0,0,92.5,103.33422051138689,0.0,0.0,28786,0,TLT,582.2793999761336,0.0,92.5,GLD,145.82156485406847,0.0,90.55,0.0,67064,0,95850,43.287
2008-07-09,0,127.5,61.1276908491237,0.0,0,114.05,103.22844962935305,0.0,0,92.94,103.33422051138689,0.0,0.0,29170,0,TLT,582.2793999761336,0.0,92.94,GLD,145.82156485406847,0.0,90.88,0.0,67369,0,96539,43.277
2008-07-10,0,124.43,61.1276908491237,0.0,0,111.61,103.22844962935305,0.0,0,93.33,103.33422051138689,0.0,0.0,28771,0,TLT,582.2793999761336,0.0,93.33,GLD,145.82156485406847,0.0,92.4,0.0,67818,0,96589,43.266999999999996
2008-07-11,0,123.97,61.1276908491237,0.0,0,111.14,103.22844962935305,0.0,0,93.52,103.33422051138689,0.0,0.0,28714,0,TLT,582.2793999761336,0.0,93.52,GLD,145.82156485406847,0.0,95.03,0.0,68312,0,97026,43.537
2008-07-14,0,125.26,61.1276908491237,0.0,0,112.17,103.22844962935305,0.0,0,92.38,103.33422051138689,0.0,0.0,28782,0,TLT,582.2793999761336,0.0,92.38,GLD,145.82156485406847,0.0,95.09,0.0,67657,0,96439,43.376999999999995
2008-07-15,0,121.8,61.1276908491237,0.0,0,109.76,103.22844962935305,0.0,0,93.07,103.33422051138689,0.0,0.0,28393,0,TLT,582.2793999761336,0.0,93.07,GLD,145.82156485406847,0.0,96.55,0.0,68271,0,96664,44.027
2008-07-16,0,121.45,61.1276908491237,0.0,0,109.73,103.22844962935305,0.0,0,92.08,103.33422051138689,0.0,0.0,28266,0,TLT,582.2793999761336,0.0,92.08,GLD,145.82156485406847,0.0,96.27,0.0,67654,0,95920,43.967
2008-07-17,0,125.14,61.1276908491237,0.0,0,113.16,103.22844962935305,0.0,0,91.26,103.33422051138689,0.0,0.0,28761,0,TLT,582.2793999761336,0.0,91.26,GLD,145.82156485406847,0.0,94.7,0.0,66948,0,95709,44.086999999999996
2008-07-18,0,126.17,61.1276908491237,0.0,0,114.6,103.22844962935305,0.165,0,90.76,103.33422051138689,0.0,0.0,28921,0,TLT,582.2793999761336,0.0,90.76,GLD,145.82156485406847,0.0,94.22,0.0,66586,0,95507,44.037
2008-07-21,0,126.51,61.1276908491237,0.0,0,115.41,103.22844962935305,0.0,0,90.45,103.33422051138689,0.0,0.0,28993,0,TLT,582.2793999761336,0.0,90.45,GLD,145.82156485406847,0.0,94.75,0.0,66483,0,95476,44.787
2008-07-22,0,125.15,61.1276908491237,0.0,0,113.96,103.22844962935305,0.0,0,90.64,103.33422051138689,0.0,0.0,28780,0,TLT,582.2793999761336,0.0,90.64,GLD,145.82156485406847,0.0,95.73,0.0,66737,0,95517,45.097
2008-07-23,0,127.89,61.1276908491237,0.0,0,115.95,103.22844962935305,0.0,0,90.22,103.33422051138689,0.0,0.0,29109,0,TLT,582.2793999761336,0.0,90.22,GLD,145.82156485406847,0.0,92.64,0.0,66042,0,95151,45.427
2008-07-24,0,128.34,61.1276908491237,0.0,0,116.25,103.22844962935305,0.0,0,90.35,103.33422051138689,0.0,0.0,29181,0,TLT,582.2793999761336,0.0,90.35,GLD,145.82156485406847,0.0,91.08,0.0,65890,0,95071,45.167
2008-07-25,0,125.89,61.1276908491237,0.0,0,113.89,103.22844962935305,0.0,0,90.55,103.33422051138689,0.0,0.0,28808,0,TLT,582.2793999761336,0.0,90.55,GLD,145.82156485406847,0.0,91.03,0.0,65999,0,94807,44.867
2008-07-28,0,125.51,61.1276908491237,0.0,0,113.27,103.22844962935305,0.0,0,90.95,103.33422051138689,0.0,0.0,28763,0,TLT,582.2793999761336,0.0,90.95,GLD,145.82156485406847,0.0,91.39,0.0,66284,0,95047,44.047
2008-07-29,0,123.98,61.1276908491237,0.0,0,111.6,103.22844962935305,0.0,0,90.66,103.33422051138689,0.0,0.0,28467,0,TLT,582.2793999761336,0.0,90.66,GLD,145.82156485406847,0.0,91.23,0.0,66092,0,94559,44.287
2008-07-30,0,127.11,61.1276908491237,0.0,0,114.59,103.22844962935305,0.0,0,90.09,103.33422051138689,0.0,0.0,28908,0,TLT,582.2793999761336,0.0,90.09,GLD,145.82156485406847,0.0,88.86,0.0,65415,0,94323,43.736999999999995
2008-07-31,0,127.4,61.1276908491237,0.0,0,114.72,103.22844962935305,0.0,0,91.72,103.33422051138689,0.0,0.0,29107,0,TLT,582.2793999761336,0.0,91.72,GLD,145.82156485406847,0.0,91.05,0.0,66683,0,95790,43.937
2008-08-01,0,127.12,33.12897928193121,0.0,0,114.12,55.354309231323555,0.0,0,90.97,198.17195525297487,0.332,0.0,28556,0,TLT,585.9833547942576,0.0,90.97,GLD,148.9019714682503,0.0,89.5,0.0,66633,0,95189,44.437
2008-08-04,0,126.04,33.12897928193121,0.0,0,113.14,55.354309231323555,0.0,0,91.09,198.17195525297487,0.0,0.0,28489,0,TLT,585.9833547942576,0.0,91.09,GLD,148.9019714682503,0.0,89.08,0.0,66641,0,95130,43.887
2008-08-05,0,126.02,33.12897928193121,0.0,0,113.75,55.354309231323555,0.0,0,91.35,198.17195525297487,0.0,0.0,28574,0,TLT,585.9833547942576,0.0,91.35,GLD,148.9019714682503,0.0,87.28,0.0,66525,0,95099,43.537
2008-08-06,0,128.02,33.12897928193121,0.0,0,115.53,55.354309231323555,0.0,0,90.41,198.17195525297487,0.0,0.0,28552,0,TLT,585.9833547942576,0.0,90.41,GLD,148.9019714682503,0.0,86.8,0.0,65903,0,94455,43.757
2008-08-07,0,127.96,33.12897928193121,0.0,0,115.49,55.354309231323555,0.0,0,90.63,198.17195525297487,0.0,0.0,28592,0,TLT,585.9833547942576,0.0,90.63,GLD,148.9019714682503,0.0,86.64,0.0,66008,0,94600,43.657
2008-08-08,0,126.58,33.12897928193121,0.0,0,114.22,55.354309231323555,0.0,0,91.89,198.17195525297487,0.0,0.0,28726,0,TLT,585.9833547942576,0.0,91.89,GLD,148.9019714682503,0.0,84.35,0.0,66405,0,95131,44.347
2008-08-11,0,129.47,33.12897928193121,0.0,0,117.03,55.354309231323555,0.0,0,91.78,198.17195525297487,0.0,0.0,28955,0,TLT,585.9833547942576,0.0,91.78,GLD,148.9019714682503,0.0,84.46,0.0,66357,0,95312,44.196999999999996
2008-08-12,0,130.28,33.12897928193121,0.0,0,117.46,55.354309231323555,0.0,0,91.81,198.17195525297487,0.0,0.0,29012,0,TLT,585.9833547942576,0.0,91.81,GLD,148.9019714682503,0.0,80.74,0.0,65821,0,94833,44.217
2008-08-13,0,128.79,33.12897928193121,0.0,0,116.08,55.354309231323555,0.0,0,92.3,198.17195525297487,0.0,0.0,28983,0,TLT,585.9833547942576,0.0,92.3,GLD,148.9019714682503,0.0,80.59,0.0,66086,0,95069,44.277
2008-08-14,0,127.84,33.12897928193121,0.0,0,114.85,55.354309231323555,0.0,0,92.26,198.17195525297487,0.0,0.0,28875,0,TLT,585.9833547942576,0.0,92.26,GLD,148.9019714682503,0.0,80.71,0.0,66080,0,94955,44.357
2008-08-15,0,129.93,33.12897928193121,0.0,0,116.46,55.354309231323555,0.247,0,92.67,198.17195525297487,0.0,0.0,29115,0,TLT,585.9833547942576,0.0,92.67,GLD,148.9019714682503,0.0,78.0,0.0,65917,0,95032,44.477
2008-08-18,0,130.43,33.12897928193121,0.0,0,116.86,55.354309231323555,0.0,0,93.08,198.17195525297487,0.0,0.0,29235,0,TLT,585.9833547942576,0.0,93.08,GLD,148.9019714682503,0.0,78.53,0.0,66236,0,95471,44.647
2008-08-19,0,127.42,33.12897928193121,0.0,0,114.11,55.354309231323555,0.0,0,93.44,198.17195525297487,0.0,0.0,29054,0,TLT,585.9833547942576,0.0,93.44,GLD,148.9019714682503,0.0,77.92,0.0,66356,0,95410,43.946999999999996
2008-08-20,0,127.39,33.12897928193121,0.0,0,113.87,55.354309231323555,0.0,0,93.38,198.17195525297487,0.0,0.0,29028,0,TLT,585.9833547942576,0.0,93.38,GLD,148.9019714682503,0.0,80.15,0.0,66653,0,95681,43.857
2008-08-21,0,126.75,33.12897928193121,0.0,0,113.23,55.354309231323555,0.0,0,93.63,198.17195525297487,0.0,0.0,29021,0,TLT,585.9833547942576,0.0,93.63,GLD,148.9019714682503,0.0,82.01,0.0,67077,0,96098,44.117
2008-08-22,0,128.67,33.12897928193121,0.0,0,114.95,55.354309231323555,0.0,0,93.11,198.17195525297487,0.0,0.0,29077,0,TLT,585.9833547942576,0.0,93.11,GLD,148.9019714682503,0.0,81.49,0.0,66694,0,95771,44.707
2008-08-25,0,128.8,33.12897928193121,0.0,0,115.67,55.354309231323555,0.0,0,94.12,198.17195525297487,0.0,0.0,29321,0,TLT,585.9833547942576,0.0,94.12,GLD,148.9019714682503,0.0,81.1,0.0,67228,0,96549,44.736999999999995
2008-08-26,0,127.02,33.12897928193121,0.0,0,114.05,55.354309231323555,0.0,0,93.96,198.17195525297487,0.0,0.0,29141,0,TLT,585.9833547942576,0.0,93.96,GLD,148.9019714682503,0.0,80.61,0.0,67061,0,96202,44.717
2008-08-27,0,127.55,33.12897928193121,0.0,0,114.24,55.354309231323555,0.0,0,93.49,198.17195525297487,0.0,0.0,29076,0,TLT,585.9833547942576,0.0,93.49,GLD,148.9019714682503,0.0,81.89,0.0,66977,0,96053,44.997
2008-08-28,0,129.28,33.12897928193121,0.0,0,115.72,55.354309231323555,0.0,0,93.91,198.17195525297487,0.0,0.0,29298,0,TLT,585.9833547942576,0.0,93.91,GLD,148.9019714682503,0.0,83.06,0.0,67397,0,96695,45.437
2008-08-29,0,129.73,33.12897928193121,0.0,0,116.51,55.354309231323555,0.0,0,94.02,198.17195525297487,0.0,0.0,29379,0,TLT,585.9833547942576,0.0,94.02,GLD,148.9019714682503,0.0,82.31,0.0,67350,0,96729,45.497
2008-09-02,0,130.03,42.83381845152718,0.0,0,116.96,71.43059268021648,0.0,0,92.98,158.62664555578985,0.34,0.0,28673,0,TLT,431.7408379786924,0.0,92.98,SPY,205.81539191088632,0.0,130.03,0.0,66905,0,95578,45.556999999999995
2008-09-03,0,127.88,42.83381845152718,0.0,0,115.25,71.43059268021648,0.0,0,94.27,158.62664555578985,0.0,0.0,28663,0,TLT,431.7408379786924,0.0,94.27,SPY,205.81539191088632,0.0,127.88,0.0,67019,0,95682,44.446999999999996
2008-09-04,0,126.97,42.83381845152718,0.0,0,114.6,71.43059268021648,0.0,0,95.0,158.62664555578985,0.0,0.0,28694,0,TLT,431.7408379786924,0.0,95.0,SPY,205.81539191088632,0.0,126.97,0.0,67147,0,95841,43.227
2008-09-05,0,123.29,42.83381845152718,0.0,0,111.58,71.43059268021648,0.0,0,96.02,158.62664555578985,0.0,0.0,28482,0,TLT,431.7408379786924,0.0,96.02,SPY,205.81539191088632,0.0,123.29,0.0,66830,0,95312,42.626999999999995
2008-09-08,0,128.04,42.83381845152718,0.0,0,115.53,71.43059268021648,0.0,0,94.9,158.62664555578985,0.0,0.0,28790,0,TLT,431.7408379786924,0.0,94.9,SPY,205.81539191088632,0.0,128.04,0.0,67324,0,96114,42.857
2008-09-09,0,127.1,42.83381845152718,0.0,0,115.16,71.43059268021648,0.0,0,95.83,158.62664555578985,0.0,0.0,28871,0,TLT,431.7408379786924,0.0,95.83,SPY,205.81539191088632,0.0,127.1,0.0,67532,0,96403,42.227
2008-09-10,0,123.89,42.83381845152718,0.0,0,113.11,71.43059268021648,0.0,0,95.98,158.62664555578985,0.0,0.0,28611,0,TLT,431.7408379786924,0.0,95.98,SPY,205.81539191088632,0.0,123.89,0.0,66936,0,95547,42.607
2008-09-11,0,122.12,42.83381845152718,0.0,0,111.78,71.43059268021648,0.0,0,96.79,158.62664555578985,0.0,0.0,28568,0,TLT,431.7408379786924,0.0,96.79,SPY,205.81539191088632,0.0,122.12,0.0,66922,0,95490,42.937
2008-09-12,0,124.29,42.83381845152718,0.0,0,113.64,71.43059268021648,0.0,0,96.21,158.62664555578985,0.0,0.0,28702,0,TLT,431.7408379786924,0.0,96.21,SPY,205.81539191088632,0.0,124.29,0.0,67118,0,95820,43.207
2008-09-15,0,121.63,42.83381845152718,0.0,0,111.15,71.43059268021648,0.0,0,96.28,158.62664555578985,0.0,0.0,28421,0,TLT,431.7408379786924,0.0,96.28,SPY,205.81539191088632,0.0,121.63,0.0,66601,0,95022,43.407
2008-09-16,0,117.2,42.83381845152718,0.0,0,107.88,71.43059268021648,0.0,0,100.71,158.62664555578985,0.0,0.0,28701,0,TLT,431.7408379786924,0.0,100.71,SPY,205.81539191088632,0.0,117.2,0.0,67602,0,96303,42.946999999999996
2008-09-17,0,119.64,42.83381845152718,0.0,0,109.23,71.43059268021648,0.0,0,98.92,158.62664555578985,0.0,0.0,28618,0,TLT,431.7408379786924,0.0,98.92,SPY,205.81539191088632,0.0,119.64,0.0,67331,0,95949,43.077
2008-09-18,0,118.05,42.83381845152718,0.0,0,107.42,71.43059268021648,0.0,0,97.95,158.62664555578985,0.0,0.0,28267,0,TLT,431.7408379786924,0.0,97.95,SPY,205.81539191088632,0.0,118.05,0.0,66585,0,94852,42.507
2008-09-19,0,126.7,42.83381845152718,0.691,0,116.14,71.43059268021648,0.33399999999999996,0,93.86,158.62664555578985,0.0,0.0,28611,0,TLT,431.7408379786924,0.0,93.86,SPY,205.81539191088632,0.691,126.7,0.0,66600,0,95211,42.977
2008-09-22,0,124.45,42.83381845152718,0.0,0,113.82,71.43059268021648,0.0,0,92.93,158.62664555578985,0.0,0.0,28202,0,TLT,431.7408379786924,0.0,92.93,SPY,205.81539191088632,0.0,124.45,0.0,65735,0,93937,43.044
2008-09-23,0,120.85,42.83381845152718,0.0,0,110.26,71.43059268021648,0.0,0,93.61,158.62664555578985,0.0,0.0,27901,0,TLT,431.7408379786924,0.0,93.61,SPY,205.81539191088632,0.0,120.85,0.0,65288,0,93189,43.164
2008-09-24,0,119.35,42.83381845152718,0.0,0,108.93,71.43059268021648,0.0,0,93.97,158.62664555578985,0.0,0.0,27799,0,TLT,431.7408379786924,0.0,93.97,SPY,205.81539191088632,0.0,119.35,0.0,65134,0,92933,43.364
2008-09-25,0,119.4,42.83381845152718,0.0,0,109.01,71.43059268021648,0.0,0,94.59,158.62664555578985,0.0,0.0,27905,0,TLT,431.7408379786924,0.0,94.59,SPY,205.81539191088632,0.0,119.4,0.0,65412,0,93317,43.744
2008-09-26,0,118.83,42.83381845152718,0.0,0,108.65,71.43059268021648,0.0,0,94.07,158.62664555578985,0.0,0.0,27772,0,TLT,431.7408379786924,0.0,94.07,SPY,205.81539191088632,0.0,118.83,0.0,65070,0,92842,44.544
2008-09-29,0,119.14,42.83381845152718,0.0,0,109.83,71.43059268021648,0.0,0,95.17,158.62664555578985,0.0,0.0,28044,0,TLT,431.7408379786924,0.0,95.17,SPY,205.81539191088632,0.0,119.14,0.0,65609,0,93653,44.364
2008-09-30,0,113.51,42.83381845152718,0.0,0,105.56,71.43059268021648,0.0,0,97.04,158.62664555578985,0.0,0.0,27795,0,TLT,431.7408379786924,0.0,97.04,SPY,205.81539191088632,0.0,113.51,0.0,65258,0,93053,44.244
2008-10-01,0,115.27,20.728142923007166,0.0,0,107.57,33.31783538256534,0.0,0,96.04,229.46083107736118,0.29,0.0,28010,0,TLT,544.4371745894086,0.0,96.04,GLD,151.59383696963587,0.0,86.23,0.0,65359,0,93369,44.333999999999996
2008-10-02,0,114.95,20.728142923007166,0.0,0,107.5,33.31783538256534,0.0,0,96.57,229.46083107736118,0.0,0.0,28123,0,TLT,544.4371745894086,0.0,96.57,GLD,151.59383696963587,0.0,84.56,0.0,65395,0,93518,43.903999999999996
2008-10-03,0,112.86,20.728142923007166,0.0,0,105.75,33.31783538256534,0.0,0,97.38,229.46083107736118,0.0,0.0,28207,0,TLT,544.4371745894086,0.0,97.38,GLD,151.59383696963587,0.0,81.23,0.0,65331,0,93538,43.924
2008-10-06,0,107.15,20.728142923007166,0.0,0,100.86,33.31783538256534,0.0,0,98.74,229.46083107736118,0.0,0.0,28238,0,TLT,544.4371745894086,0.0,98.74,GLD,151.59383696963587,0.0,85.84,0.0,66770,0,95008,43.664
2008-10-07,0,106.84,20.728142923007166,0.0,0,100.54,33.31783538256534,0.0,0,98.32,229.46083107736118,0.0,0.0,28124,0,TLT,544.4371745894086,0.0,98.32,GLD,151.59383696963587,0.0,87.18,0.0,66745,0,94869,43.774
2008-10-08,0,97.52,20.728142923007166,0.0,0,93.25,33.31783538256534,0.0,0,99.68,229.46083107736118,0.0,0.0,28000,0,TLT,544.4371745894086,0.0,99.68,GLD,151.59383696963587,0.0,90.69,0.0,68017,0,96017,43.924
2008-10-09,0,99.66,20.728142923007166,0.0,0,93.92,33.31783538256534,0.0,0,97.37,229.46083107736118,0.0,0.0,27537,0,TLT,544.4371745894086,0.0,97.37,GLD,151.59383696963587,0.0,87.29,0.0,66244,0,93781,44.294
2008-10-10,0,86.76,20.728142923007166,0.0,0,82.39,33.31783538256534,0.0,0,96.61,229.46083107736118,0.0,0.0,26711,0,TLT,544.4371745894086,0.0,96.61,GLD,151.59383696963587,0.0,89.59,0.0,66179,0,92890,44.394
2008-10-13,0,93.87,20.728142923007166,0.0,0,88.04,33.31783538256534,0.0,0,95.11,229.46083107736118,0.0,0.0,26703,0,TLT,544.4371745894086,0.0,95.11,GLD,151.59383696963587,0.0,83.61,0.0,64456,0,91159,44.814
2008-10-14,0,104.7,20.728142923007166,0.0,0,97.9,33.31783538256534,0.0,0,94.25,229.46083107736118,0.0,0.0,27058,0,TLT,544.4371745894086,0.0,94.25,GLD,151.59383696963587,0.0,82.4,0.0,63804,0,90862,44.544
2008-10-15,0,97.46,20.728142923007166,0.0,0,91.84,33.31783538256534,0.0,0,94.12,229.46083107736118,0.0,0.0,26676,0,TLT,544.4371745894086,0.0,94.12,GLD,151.59383696963587,0.0,82.2,0.0,63703,0,90379,44.744
2008-10-16,0,91.29,20.728142923007166,0.0,0,86.31,33.31783538256534,0.0,0,94.99,229.46083107736118,0.0,0.0,26564,0,TLT,544.4371745894086,0.0,94.99,GLD,151.59383696963587,0.0,82.4,0.0,64207,0,90771,44.244
2008-10-17,0,91.99,20.728142923007166,0.0,0,87.6,33.31783538256534,0.156,0,94.69,229.46083107736118,0.0,0.0,26553,0,TLT,544.4371745894086,0.0,94.69,GLD,151.59383696963587,0.0,77.12,0.0,63243,0,89796,44.674
2008-10-20,0,95.35,20.728142923007166,0.0,0,89.48,33.31783538256534,0.0,0,93.44,229.46083107736118,0.0,0.0,26398,0,TLT,544.4371745894086,0.0,93.44,GLD,151.59383696963587,0.0,77.77,0.0,62661,0,89059,44.934
2008-10-21,0,96.97,20.728142923007166,0.0,0,91.54,33.31783538256534,0.0,0,95.09,229.46083107736118,0.0,0.0,26879,0,TLT,544.4371745894086,0.0,95.09,GLD,151.59383696963587,0.0,75.9,0.0,63276,0,90155,45.254
2008-10-22,0,93.2,20.728142923007166,0.0,0,88.06,33.31783538256534,0.0,0,96.12,229.46083107736118,0.0,0.0,26921,0,TLT,544.4371745894086,0.0,96.12,GLD,151.59383696963587,0.0,74.44,0.0,63615,0,90536,45.034
2008-10-23,0,90.29,20.728142923007166,0.0,0,85.67,33.31783538256534,0.0,0,97.95,229.46083107736118,0.0,0.0,27201,0,TLT,544.4371745894086,0.0,97.95,GLD,151.59383696963587,0.0,69.64,0.0,63884,0,91085,44.914
2008-10-24,0,84.06,20.728142923007166,0.0,0,80.54,33.31783538256534,0.0,0,98.82,229.46083107736118,0.0,0.0,27101,0,TLT,544.4371745894086,0.0,98.82,GLD,151.59383696963587,0.0,69.3,0.0,64306,0,91407,45.624
2008-10-27,0,85.97,20.728142923007166,0.0,0,82.58,33.31783538256534,0.0,0,97.77,229.46083107736118,0.0,0.0,26967,0,TLT,544.4371745894086,0.0,97.77,GLD,151.59383696963587,0.0,71.13,0.0,64012,0,90979,45.564
2008-10-28,0,87.34,20.728142923007166,0.0,0,83.84,33.31783538256534,0.0,0,96.18,229.46083107736118,0.0,0.0,26673,0,TLT,544.4371745894086,0.0,96.18,GLD,151.59383696963587,0.0,73.03,0.0,63434,0,90107,45.734
2008-10-29,0,93.77,20.728142923007166,0.0,0,90.49,33.31783538256534,0.0,0,95.77,229.46083107736118,0.0,0.0,26934,0,TLT,544.4371745894086,0.0,95.77,GLD,151.59383696963587,0.0,75.05,0.0,63517,0,90451,45.954
2008-10-30,0,95.78,20.728142923007166,0.0,0,92.04,33.31783538256534,0.0,0,94.5,229.46083107736118,0.0,0.0,26735,0,TLT,544.4371745894086,0.0,94.5,GLD,151.59383696963587,0.0,74.89,0.0,62802,0,89537,46.524
2008-10-31,0,95.08,20.728142923007166,0.0,0,91.57,33.31783538256534,0.0,0,94.64,229.46083107736118,0.0,0.0,26737,0,TLT,544.4371745894086,0.0,94.64,GLD,151.59383696963587,0.0,72.62,0.0,62534,0,89271,46.474
2008-11-03,0,96.78,11.328740049518228,0.0,0,93.14,17.65721701727036,0.0,0,92.72,255.06442619799202,0.37,0.0,26390,0,TLT,531.3263898890173,0.0,92.72,GLD,172.13341324426864,0.0,71.55,0.0,61580,0,87970,46.594
2008-11-04,0,99.06,11.328740049518228,0.0,0,95.16,17.65721701727036,0.0,0,92.96,255.06442619799202,0.0,0.0,26513,0,TLT,531.3263898890173,0.0,92.96,GLD,172.13341324426864,0.0,73.15,0.0,61983,0,88496,46.074
2008-11-05,0,99.2,11.328740049518228,0.0,0,94.99,17.65721701727036,0.0,0,94.89,255.06442619799202,0.0,0.0,27004,0,TLT,531.3263898890173,0.0,94.89,GLD,172.13341324426864,0.0,74.32,0.0,63210,0,90214,46.194
