Date,On_Price_VYM,On_Shares_VYM,On_Dividend_VYM,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2008-03-12,46.53,76.34577341925899,0.0,110.36,63.36083175466894,0.0,0.0,10544,0,124.52900000000001
2008-03-13,46.63,76.34577341925899,0.0,110.17,63.36083175466894,0.0,0.0,10540,0,124.63900000000001
2008-03-14,45.82,76.34577341925899,0.0,110.91,63.36083175466894,0.0,0.0,10525,0,123.149
2008-03-17,45.68,76.34577341925899,0.0,111.44,63.36083175466894,0.0,0.0,10548,0,123.21900000000001
2008-03-18,47.11,76.34577341925899,0.0,110.75,63.36083175466894,0.0,0.0,10613,0,127.179
2008-03-19,46.67,76.34577341925899,0.0,111.27,63.36083175466894,0.0,0.0,10613,0,124.569
2008-03-20,48.11,76.34577341925899,0.0,111.15,63.36083175466894,0.0,0.0,10715,0,126.535
2008-03-24,48.52,76.34577341925899,0.0,109.87,63.36083175466894,0.0,0.0,10665,0,128.76500000000001
2008-03-25,48.22,76.34577341925899,0.371,109.95,63.36083175466894,0.0,0.0,10647,0,128.555
2008-03-26,47.54,76.34577341925899,0.0,110.25,63.36083175466894,0.0,0.0,10615,0,127.345
2008-03-27,47.54,76.34577341925899,0.0,110.21,63.36083175466894,0.0,0.0,10612,0,126.575
2008-03-28,46.83,76.34577341925899,0.0,110.42,63.36083175466894,0.0,0.0,10571,0,125.655
2008-03-31,47.17,62.64341311248953,0.0,110.63,69.54892904581739,0.0,0.0,10649,0,125.825
2008-04-01,48.84,62.64341311248953,0.0,109.5,69.54892904581739,0.254,0.0,10675,0,129.495
2008-04-02,48.62,62.64341311248953,0.0,109.19,69.54892904581739,0.0,0.0,10639,0,129.615
2008-04-03,48.62,62.64341311248953,0.0,109.03,69.54892904581739,0.0,0.0,10628,0,129.755
2008-04-04,48.52,62.64341311248953,0.0,109.56,69.54892904581739,0.0,0.0,10659,0,129.525
2008-04-07,48.6,62.64341311248953,0.0,109.0,69.54892904581739,0.0,0.0,10625,0,129.475
2008-04-08,48.41,62.64341311248953,0.0,109.05,69.54892904581739,0.0,0.0,10616,0,129.555
2008-04-09,47.9,62.64341311248953,0.0,109.62,69.54892904581739,0.0,0.0,10624,0,129.07500000000002
2008-04-10,47.95,62.64341311248953,0.0,109.37,69.54892904581739,0.0,0.0,10610,0,129.375
2008-04-11,47.05,62.64341311248953,0.0,109.75,69.54892904581739,0.0,0.0,10580,0,126.765
2008-04-14,46.57,62.64341311248953,0.0,109.6,69.54892904581739,0.0,0.0,10539,0,126.595
2008-04-15,46.87,62.64341311248953,0.0,109.27,69.54892904581739,0.0,0.0,10535,0,126.905
2008-04-16,47.72,62.64341311248953,0.0,108.65,69.54892904581739,0.0,0.0,10545,0,130.065
2008-04-17,47.83,62.64341311248953,0.0,108.44,69.54892904581739,0.0,0.0,10538,0,130.125
2008-04-18,48.33,62.64341311248953,0.0,108.23,69.54892904581739,0.0,0.0,10554,0,131.441
2008-04-21,48.08,62.64341311248953,0.0,108.13,69.54892904581739,0.0,0.0,10532,0,131.611
2008-04-22,47.71,62.64341311248953,0.0,108.17,69.54892904581739,0.0,0.0,10511,0,130.951
2008-04-23,47.69,62.64341311248953,0.0,108.0,69.54892904581739,0.0,0.0,10498,0,130.881
2008-04-24,48.25,62.64341311248953,0.0,107.44,69.54892904581739,0.0,0.0,10494,0,131.68099999999998
2008-04-25,48.58,62.64341311248953,0.0,107.23,69.54892904581739,0.0,0.0,10500,0,132.381
2008-04-28,48.69,62.64341311248953,0.0,107.48,69.54892904581739,0.0,0.0,10525,0,132.37099999999998
2008-04-29,48.4,62.64341311248953,0.0,107.67,69.54892904581739,0.0,0.0,10520,0,131.761
2008-04-30,48.21,85.74849785684293,0.0,107.84,59.357003504780636,0.0,0.0,10534,0,131.771
2008-05-01,49.21,85.74849785684293,0.0,107.36,59.357003504780636,0.26899999999999996,0.0,10592,0,133.541
2008-05-02,49.45,85.74849785684293,0.0,106.98,59.357003504780636,0.0,0.0,10590,0,134.31099999999998
2008-05-05,49.09,85.74849785684293,0.0,107.15,59.357003504780636,0.0,0.0,10569,0,133.21099999999998
2008-05-06,49.33,85.74849785684293,0.0,107.07,59.357003504780636,0.0,0.0,10585,0,133.831
2008-05-07,48.47,85.74849785684293,0.0,107.37,59.357003504780636,0.0,0.0,10529,0,131.981
2008-05-08,48.35,85.74849785684293,0.0,107.87,59.357003504780636,0.0,0.0,10548,0,131.821
2008-05-09,48.09,85.74849785684293,0.0,107.89,59.357003504780636,0.0,0.0,10527,0,131.081
2008-05-12,48.64,85.74849785684293,0.0,107.7,59.357003504780636,0.0,0.0,10563,0,132.34099999999998
2008-05-13,48.5,85.74849785684293,0.0,107.02,59.357003504780636,0.0,0.0,10511,0,131.99099999999999
2008-05-14,48.82,85.74849785684293,0.0,106.88,59.357003504780636,0.0,0.0,10530,0,132.581
2008-05-15,49.15,85.74849785684293,0.0,107.36,59.357003504780636,0.0,0.0,10587,0,133.631
2008-05-16,49.08,85.74849785684293,0.0,107.18,59.357003504780636,0.0,0.0,10570,0,133.509
2008-05-19,49.2,85.74849785684293,0.0,107.43,59.357003504780636,0.0,0.0,10595,0,134.13899999999998
2008-05-20,48.6,85.74849785684293,0.0,107.65,59.357003504780636,0.0,0.0,10557,0,132.219
2008-05-21,47.89,85.74849785684293,0.0,107.44,59.357003504780636,0.0,0.0,10483,0,129.969
2008-05-22,48.09,85.74849785684293,0.0,106.82,59.357003504780636,0.0,0.0,10464,0,129.929
2008-05-23,47.5,85.74849785684293,0.0,107.27,59.357003504780636,0.0,0.0,10440,0,128.519
2008-05-27,47.71,85.74849785684293,0.0,106.8,59.357003504780636,0.0,0.0,10430,0,129.339
2008-05-28,47.73,85.74849785684293,0.0,106.29,59.357003504780636,0.0,0.0,10401,0,129.749
2008-05-29,48.28,85.74849785684293,0.0,106.04,59.357003504780636,0.0,0.0,10434,0,130.139
2008-05-30,48.15,100.97554016897759,0.0,106.25,52.58136344096157,0.0,0.0,10448,0,130.039
2008-06-02,47.7,100.97554016897759,0.0,106.44,52.58136344096157,0.28300000000000003,0.0,10413,0,129.069
2008-06-03,47.43,100.97554016897759,0.0,106.99,52.58136344096157,0.0,0.0,10414,0,127.869
2008-06-04,47.22,100.97554016897759,0.0,106.79,52.58136344096157,0.0,0.0,10383,0,127.899
2008-06-05,47.97,100.97554016897759,0.0,106.39,52.58136344096157,0.0,0.0,10437,0,130.019
2008-06-06,46.47,100.97554016897759,0.0,107.07,52.58136344096157,0.0,0.0,10322,0,126.02900000000001
2008-06-09,46.34,100.97554016897759,0.0,106.2,52.58136344096157,0.0,0.0,10263,0,126.869
2008-06-10,46.39,100.97554016897759,0.0,105.56,52.58136344096157,0.0,0.0,10234,0,126.869
2008-06-11,45.62,100.97554016897759,0.0,105.89,52.58136344096157,0.0,0.0,10174,0,124.959
2008-06-12,45.68,100.97554016897759,0.0,104.94,52.58136344096157,0.0,0.0,10130,0,125.539
2008-06-13,45.97,100.97554016897759,0.0,104.83,52.58136344096157,0.0,0.0,10153,0,127.009
2008-06-16,46.21,100.97554016897759,0.0,104.8,52.58136344096157,0.0,0.0,10176,0,126.569
2008-06-17,45.79,100.97554016897759,0.0,105.24,52.58136344096157,0.0,0.0,10157,0,125.83900000000001
2008-06-18,45.29,100.97554016897759,0.0,105.57,52.58136344096157,0.0,0.0,10124,0,124.239
2008-06-19,45.45,100.97554016897759,0.0,105.12,52.58136344096157,0.0,0.0,10116,0,124.539
2008-06-20,44.67,100.97554016897759,0.0,105.52,52.58136344096157,0.0,0.0,10058,0,122.41799999999999
2008-06-23,44.5,100.97554016897759,0.0,105.38,52.58136344096157,0.0,0.0,10034,0,122.508
2008-06-24,44.17,100.97554016897759,0.371,105.76,52.58136344096157,0.0,0.0,10021,0,122.118
2008-06-25,44.74,100.97554016897759,0.0,105.84,52.58136344096157,0.0,0.0,10082,0,122.088
2008-06-26,43.12,100.97554016897759,0.0,106.4,52.58136344096157,0.0,0.0,9948,0,118.848
2008-06-27,42.79,100.97554016897759,0.0,106.7,52.58136344096157,0.0,0.0,9931,0,117.63799999999999
2008-06-30,42.82,81.22133126086345,0.0,106.75,60.93624336205086,0.0,0.0,9982,0,117.598
2008-07-01,43.0,81.22133126086345,0.0,106.36,60.93624336205086,0.27699999999999997,0.0,9973,0,117.948
2008-07-02,42.39,81.22133126086345,0.0,106.61,60.93624336205086,0.0,0.0,9939,0,116.328
2008-07-03,42.43,81.22133126086345,0.0,106.78,60.93624336205086,0.0,0.0,9952,0,117.228
2008-07-07,42.08,81.22133126086345,0.0,107.04,60.93624336205086,0.0,0.0,9940,0,116.38799999999999
2008-07-08,43.08,81.22133126086345,0.0,107.12,60.93624336205086,0.0,0.0,10026,0,117.91799999999999
2008-07-09,42.36,81.22133126086345,0.0,107.57,60.93624336205086,0.0,0.0,9995,0,115.838
2008-07-10,42.41,81.22133126086345,0.0,107.53,60.93624336205086,0.0,0.0,9997,0,116.398
2008-07-11,42.07,81.22133126086345,0.0,106.78,60.93624336205086,0.0,0.0,9923,0,115.178
2008-07-14,41.38,81.22133126086345,0.0,107.22,60.93624336205086,0.0,0.0,9894,0,114.678
2008-07-15,40.9,81.22133126086345,0.0,107.57,60.93624336205086,0.0,0.0,9876,0,113.478
2008-07-16,42.29,81.22133126086345,0.0,107.1,60.93624336205086,0.0,0.0,9961,0,116.348
2008-07-17,42.97,81.22133126086345,0.0,106.65,60.93624336205086,0.0,0.0,9988,0,118.318
2008-07-18,43.25,81.22133126086345,0.0,106.29,60.93624336205086,0.0,0.0,9989,0,119.293
2008-07-21,43.06,81.22133126086345,0.0,106.41,60.93624336205086,0.0,0.0,9981,0,118.99300000000001
2008-07-22,43.99,81.22133126086345,0.0,106.15,60.93624336205086,0.0,0.0,10041,0,120.043
2008-07-23,44.36,81.22133126086345,0.0,106.04,60.93624336205086,0.0,0.0,10064,0,120.57300000000001
2008-07-24,43.32,81.22133126086345,0.0,106.71,60.93624336205086,0.0,0.0,10021,0,117.943
2008-07-25,43.09,81.22133126086345,0.0,106.4,60.93624336205086,0.0,0.0,9983,0,117.513
2008-07-28,42.33,81.22133126086345,0.0,106.88,60.93624336205086,0.0,0.0,9950,0,115.683
2008-07-29,43.51,81.22133126086345,0.0,106.58,60.93624336205086,0.0,0.0,10028,0,118.193
2008-07-30,44.17,81.22133126086345,0.0,106.72,60.93624336205086,0.0,0.0,10090,0,120.163
2008-07-31,43.65,62.299160695421655,0.0,107.24,68.76955323384958,0.0,0.0,10094,0,118.043
2008-08-01,43.6,62.299160695421655,0.0,107.09,68.76955323384958,0.268,0.0,10080,0,117.46300000000001
2008-08-04,43.44,62.299160695421655,0.0,107.03,68.76955323384958,0.0,0.0,10066,0,117.113
2008-08-05,44.58,62.299160695421655,0.0,106.81,68.76955323384958,0.0,0.0,10122,0,120.35300000000001
2008-08-06,44.72,62.299160695421655,0.0,106.77,68.76955323384958,0.0,0.0,10128,0,120.833
2008-08-07,43.76,62.299160695421655,0.0,107.44,68.76955323384958,0.0,0.0,10114,0,118.933
2008-08-08,44.88,62.299160695421655,0.0,107.27,68.76955323384958,0.0,0.0,10172,0,121.293
2008-08-11,45.37,62.299160695421655,0.0,106.94,68.76955323384958,0.0,0.0,10180,0,122.143
2008-08-12,44.73,62.299160695421655,0.0,107.47,68.76955323384958,0.0,0.0,10177,0,120.913
2008-08-13,44.35,62.299160695421655,0.0,107.29,68.76955323384958,0.0,0.0,10141,0,119.74300000000001
2008-08-14,44.56,62.299160695421655,0.0,107.5,68.76955323384958,0.0,0.0,10168,0,120.753
2008-08-15,44.89,62.299160695421655,0.0,107.72,68.76955323384958,0.0,0.0,10204,0,121.12
2008-08-18,44.21,62.299160695421655,0.0,107.93,68.76955323384958,0.0,0.0,10176,0,119.45
2008-08-19,43.62,62.299160695421655,0.0,107.92,68.76955323384958,0.0,0.0,10139,0,118.08
2008-08-20,43.76,62.299160695421655,0.0,108.17,68.76955323384958,0.0,0.0,10165,0,118.63000000000001
2008-08-21,43.83,62.299160695421655,0.0,107.93,68.76955323384958,0.0,0.0,10152,0,118.64
2008-08-22,44.46,62.299160695421655,0.0,107.68,68.76955323384958,0.0,0.0,10174,0,120.91
2008-08-25,43.62,62.299160695421655,0.0,108.03,68.76955323384958,0.0,0.0,10146,0,118.44
2008-08-26,43.63,62.299160695421655,0.0,108.1,68.76955323384958,0.0,0.0,10152,0,118.66
2008-08-27,44.0,62.299160695421655,0.0,108.23,68.76955323384958,0.0,0.0,10184,0,119.59
2008-08-28,44.84,62.299160695421655,0.0,108.1,68.76955323384958,0.0,0.0,10227,0,121.72
2008-08-29,44.41,73.63194423796753,0.0,108.02,64.2537070860579,0.0,0.0,10210,0,120.04
2008-09-02,44.64,73.63194423796753,0.0,108.13,64.2537070860579,0.265,0.0,10234,0,119.75
2008-09-03,44.79,73.63194423796753,0.0,108.4,64.2537070860579,0.0,0.0,10263,0,120.10000000000001
2008-09-04,43.56,73.63194423796753,0.0,108.77,64.2537070860579,0.0,0.0,10196,0,116.79
2008-09-05,43.95,73.63194423796753,0.0,108.57,64.2537070860579,0.0,0.0,10212,0,116.94
2008-09-08,45.2,73.63194423796753,0.0,108.43,64.2537070860579,0.0,0.0,10295,0,119.75
2008-09-09,43.95,73.63194423796753,0.0,108.77,64.2537070860579,0.0,0.0,10224,0,117.12
2008-09-10,43.8,73.63194423796753,0.0,108.64,64.2537070860579,0.0,0.0,10205,0,117.59
2008-09-11,44.17,73.63194423796753,0.0,108.6,64.2537070860579,0.0,0.0,10230,0,119.45
2008-09-12,44.38,73.63194423796753,0.0,108.43,64.2537070860579,0.0,0.0,10234,0,119.38000000000001
2008-09-15,42.67,73.63194423796753,0.0,110.01,64.2537070860579,0.0,0.0,10210,0,114.39
2008-09-16,43.19,73.63194423796753,0.0,109.61,64.2537070860579,0.0,0.0,10223,0,115.25
2008-09-17,41.25,73.63194423796753,0.0,110.63,64.2537070860579,0.0,0.0,10145,0,111.35000000000001
2008-09-18,43.17,73.63194423796753,0.0,109.99,64.2537070860579,0.0,0.0,10245,0,114.56
2008-09-19,45.21,73.63194423796753,0.0,108.19,64.2537070860579,0.0,0.0,10280,0,118.494
2008-09-22,43.51,73.63194423796753,0.0,108.31,64.2537070860579,0.0,0.0,10163,0,115.424
2008-09-23,42.83,73.63194423796753,0.0,108.41,64.2537070860579,0.0,0.0,10119,0,113.424
2008-09-24,42.28,73.63194423796753,0.371,108.98,64.2537070860579,0.0,0.0,10115,0,113.22399999999999
2008-09-25,43.04,73.63194423796753,0.0,108.37,64.2537070860579,0.0,0.0,10132,0,115.19399999999999
2008-09-26,43.53,73.63194423796753,0.0,108.33,64.2537070860579,0.0,0.0,10165,0,116.07400000000001
2008-09-29,41.3,73.63194423796753,0.0,109.74,64.2537070860579,0.0,0.0,10092,0,109.674
2008-09-30,41.96,38.03040540381251,0.0,108.83,78.33668774214746,0.0,0.0,10121,0,113.28399999999999
2008-10-01,42.28,38.03040540381251,0.0,109.09,78.33668774214746,0.255,0.0,10153,0,113.624
2008-10-02,41.17,38.03040540381251,0.0,109.91,78.33668774214746,0.0,0.0,10175,0,110.19399999999999
2008-10-03,40.49,38.03040540381251,0.0,110.22,78.33668774214746,0.0,0.0,10174,0,108.124
2008-10-06,39.14,38.03040540381251,0.0,110.97,78.33668774214746,0.0,0.0,10181,0,104.82400000000001
2008-10-07,36.81,38.03040540381251,0.0,111.21,78.33668774214746,0.0,0.0,10111,0,99.994
2008-10-08,35.98,38.03040540381251,0.0,109.83,78.33668774214746,0.0,0.0,9972,0,96.32400000000001
2008-10-09,33.25,38.03040540381251,0.0,109.44,78.33668774214746,0.0,0.0,9837,0,90.47399999999999
2008-10-10,35.15,38.03040540381251,0.0,109.48,78.33668774214746,0.0,0.0,9913,0,88.674
2008-10-13,36.55,38.03040540381251,0.0,108.0,78.33668774214746,0.0,0.0,9850,0,99.95400000000001
2008-10-14,36.98,38.03040540381251,0.0,108.54,78.33668774214746,0.0,0.0,9909,0,98.594
2008-10-15,33.93,38.03040540381251,0.0,109.16,78.33668774214746,0.0,0.0,9841,0,89.79400000000001
2008-10-16,35.12,38.03040540381251,0.0,109.34,78.33668774214746,0.0,0.0,9900,0,94.79400000000001
2008-10-17,34.74,38.03040540381251,0.0,109.29,78.33668774214746,0.0,0.0,9882,0,92.62
2008-10-20,36.25,38.03040540381251,0.0,109.55,78.33668774214746,0.0,0.0,9960,0,98.36
2008-10-21,35.51,38.03040540381251,0.0,110.07,78.33668774214746,0.0,0.0,9972,0,95.46
2008-10-22,33.82,38.03040540381251,0.0,110.61,78.33668774214746,0.0,0.0,9951,0,90.58
2008-10-23,34.0,38.03040540381251,0.0,110.55,78.33668774214746,0.0,0.0,9953,0,93.07
2008-10-24,32.82,38.03040540381251,0.0,110.41,78.33668774214746,0.0,0.0,9897,0,88.17
2008-10-27,32.02,38.03040540381251,0.0,110.34,78.33668774214746,0.0,0.0,9861,0,85.34
2008-10-28,35.53,38.03040540381251,0.0,110.09,78.33668774214746,0.0,0.0,9975,0,96.22
2008-10-29,34.5,38.03040540381251,0.0,110.28,78.33668774214746,0.0,0.0,9951,0,94.23
2008-10-30,35.4,38.03040540381251,0.0,109.76,78.33668774214746,0.0,0.0,9944,0,97.58
2008-10-31,35.73,27.52775384544451,0.0,110.17,81.89607786665786,0.0,0.0,10006,0,98.58
2008-11-03,35.87,27.52775384544451,0.0,110.45,81.89607786665786,0.29,0.0,10032,0,98.51
2008-11-04,37.3,27.52775384544451,0.0,111.25,81.89607786665786,0.0,0.0,10137,0,101.28999999999999
2008-11-05,35.25,27.52775384544451,0.0,111.4,81.89607786665786,0.0,0.0,10093,0,96.92999999999999
2008-11-06,33.63,27.52775384544451,0.0,111.49,81.89607786665786,0.0,0.0,10056,0,92.21
2008-11-07,34.6,27.52775384544451,0.0,111.07,81.89607786665786,0.0,0.0,10048,0,95.21
2008-11-10,34.2,27.52775384544451,0.0,111.27,81.89607786665786,0.0,0.0,10054,0,94.01
2008-11-11,33.71,27.52775384544451,0.0,111.48,81.89607786665786,0.0,0.0,10057,0,91.83
2008-11-12,32.09,27.52775384544451,0.0,111.86,81.89607786665786,0.0,0.0,10044,0,88.17
2008-11-13,34.34,27.52775384544451,0.0,111.49,81.89607786665786,0.0,0.0,10075,0,93.78
2008-11-14,32.82,27.52775384544451,0.0,112.15,81.89607786665786,0.0,0.0,10088,0,89.3
2008-11-17,32.25,27.52775384544451,0.0,112.22,81.89607786665786,0.0,0.0,10078,0,88.03
2008-11-18,32.24,27.52775384544451,0.0,112.73,81.89607786665786,0.0,0.0,10119,0,89.42
2008-11-19,30.48,27.52775384544451,0.0,113.37,81.89607786665786,0.0,0.0,10123,0,85.44
2008-11-20,28.51,27.52775384544451,0.0,114.09,81.89607786665786,0.0,0.0,10128,0,81.14
2008-11-21,30.02,27.52775384544451,0.0,113.54,81.89607786665786,0.0,0.0,10124,0,85.96300000000001
2008-11-24,31.68,27.52775384544451,0.0,112.61,81.89607786665786,0.0,0.0,10094,0,89.32300000000001
2008-11-25,32.26,27.52775384544451,0.0,113.52,81.89607786665786,0.0,0.0,10184,0,90.233
2008-11-26,33.21,27.52775384544451,0.0,113.68,81.89607786665786,0.0,0.0,10224,0,92.60300000000001
2008-11-28,33.75,32.00344852026504,0.0,114.11,80.74999234433734,0.0,0.0,10294,0,93.723
2008-12-01,30.71,32.00344852026504,0.0,115.06,80.74999234433734,0.263,0.0,10273,0,87.083
2008-12-02,32.11,32.00344852026504,0.0,115.17,80.74999234433734,0.0,0.0,10327,0,89.783
2008-12-03,33.15,32.00344852026504,0.0,115.35,80.74999234433734,0.0,0.0,10375,0,91.46300000000001
2008-12-04,32.29,32.00344852026504,0.0,115.79,80.74999234433734,0.0,0.0,10383,0,89.163
2008-12-05,33.54,32.00344852026504,0.0,114.89,80.74999234433734,0.0,0.0,10350,0,92.013
2008-12-08,34.27,32.00344852026504,0.0,114.51,80.74999234433734,0.0,0.0,10343,0,94.543
2008-12-09,33.35,32.00344852026504,0.0,115.22,80.74999234433734,0.0,0.0,10371,0,92.533
2008-12-10,33.68,32.00344852026504,0.0,115.37,80.74999234433734,0.0,0.0,10394,0,93.063
2008-12-11,32.62,32.00344852026504,0.0,115.49,80.74999234433734,0.0,0.0,10369,0,91.283
2008-12-12,32.78,32.00344852026504,0.0,115.85,80.74999234433734,0.0,0.0,10403,0,91.783
2008-12-15,32.4,32.00344852026504,0.0,115.95,80.74999234433734,0.0,0.0,10399,0,91.413
2008-12-16,34.08,32.00344852026504,0.0,116.92,80.74999234433734,0.0,0.0,10531,0,94.993
2008-12-17,33.7,32.00344852026504,0.0,116.4,80.74999234433734,0.0,0.0,10477,0,93.773
2008-12-18,33.1,32.00344852026504,0.0,116.82,80.74999234433734,0.0,0.0,10492,0,91.783
2008-12-19,33.08,32.00344852026504,0.0,116.58,80.74999234433734,0.0,0.0,10472,0,91.04899999999999
2008-12-22,32.29,32.00344852026504,0.33,116.11,80.74999234433734,0.0,0.0,10409,0,90.64899999999999
2008-12-23,32.07,32.00344852026504,0.0,116.06,80.74999234433734,0.0,0.0,10398,0,89.75899999999999
2008-12-24,32.09,32.00344852026504,0.0,116.0,80.74999234433734,0.0,0.0,10393,0,90.169
2008-12-26,32.31,32.00344852026504,0.0,116.12,80.74999234433734,0.0,0.0,10410,0,90.75899999999999
2008-12-29,32.09,32.00344852026504,0.0,116.14,80.74999234433734,0.293,0.0,10405,0,90.59899999999999
2008-12-30,32.94,32.00344852026504,0.0,116.01,80.74999234433734,0.0,0.0,10422,0,92.369
2008-12-31,33.6,43.60440980284331,0.0,115.56,77.79931755448787,0.0,0.0,10455,0,93.20899999999999
2009-01-02,34.38,43.60440980284331,0.0,114.82,77.79931755448787,0.0,0.0,10432,0,95.889
2009-01-05,34.06,43.60440980284331,0.0,114.9,77.79931755448787,0.0,0.0,10424,0,95.389
2009-01-06,34.18,43.60440980284331,0.0,115.01,77.79931755448787,0.0,0.0,10438,0,95.839
2009-01-07,33.12,43.60440980284331,0.0,115.19,77.79931755448787,0.0,0.0,10405,0,93.54899999999999
2009-01-08,33.23,43.60440980284331,0.0,115.41,77.79931755448787,0.0,0.0,10427,0,93.119
2009-01-09,32.52,43.60440980284331,0.0,115.76,77.79931755448787,0.0,0.0,10424,0,91.829
2009-01-12,31.72,43.60440980284331,0.0,116.02,77.79931755448787,0.0,0.0,10409,0,90.479
2009-01-13,31.7,43.60440980284331,0.0,115.97,77.79931755448787,0.0,0.0,10404,0,90.109
2009-01-14,30.68,43.60440980284331,0.0,116.32,77.79931755448787,0.0,0.0,10387,0,87.76899999999999
2009-01-15,30.46,43.60440980284331,0.0,116.16,77.79931755448787,0.0,0.0,10365,0,87.869
2009-01-16,30.48,43.60440980284331,0.0,115.77,77.79931755448787,0.0,0.0,10335,0,88.52
2009-01-20,28.75,43.60440980284331,0.0,115.79,77.79931755448787,0.0,0.0,10262,0,85.24
2009-01-21,29.96,43.60440980284331,0.0,115.2,77.79931755448787,0.0,0.0,10268,0,88.07
2009-01-22,29.4,43.60440980284331,0.0,114.97,77.79931755448787,0.0,0.0,10226,0,86.99
2009-01-23,29.58,43.60440980284331,0.0,114.85,77.79931755448787,0.0,0.0,10225,0,86.35
2009-01-26,29.62,43.60440980284331,0.0,114.67,77.79931755448787,0.0,0.0,10212,0,86.89999999999999
2009-01-27,29.99,43.60440980284331,0.0,114.99,77.79931755448787,0.0,0.0,10253,0,87.34
2009-01-28,31.04,43.60440980284331,0.0,114.44,77.79931755448787,0.0,0.0,10256,0,89.51
2009-01-29,29.86,43.60440980284331,0.0,113.97,77.79931755448787,0.0,0.0,10168,0,87.36
2009-01-30,29.24,62.1615886364838,0.0,114.08,73.03325944530444,0.0,0.0,10149,0,85.91
2009-02-02,29.11,62.1615886364838,0.0,114.37,73.03325944530444,0.257,0.0,10162,0,85.14999999999999
2009-02-03,29.33,62.1615886364838,0.0,113.43,73.03325944530444,0.0,0.0,10107,0,86.46
2009-02-04,29.05,62.1615886364838,0.0,113.37,73.03325944530444,0.0,0.0,10085,0,85.52
2009-02-05,29.35,62.1615886364838,0.0,113.45,73.03325944530444,0.0,0.0,10110,0,86.38
2009-02-06,30.3,62.1615886364838,0.0,112.98,73.03325944530444,0.0,0.0,10134,0,88.69
2009-02-09,30.44,62.1615886364838,0.0,112.83,73.03325944530444,0.0,0.0,10132,0,88.58
2009-02-10,28.75,62.1615886364838,0.0,113.79,73.03325944530444,0.0,0.0,10097,0,85.02
2009-02-11,29.15,62.1615886364838,0.0,113.89,73.03325944530444,0.0,0.0,10129,0,85.38
2009-02-12,29.06,62.1615886364838,0.0,113.95,73.03325944530444,0.0,0.0,10128,0,85.33
2009-02-13,28.61,62.1615886364838,0.0,113.33,73.03325944530444,0.0,0.0,10055,0,84.38
2009-02-17,27.27,62.1615886364838,0.0,114.39,73.03325944530444,0.0,0.0,10049,0,81.58
2009-02-18,27.03,62.1615886364838,0.0,113.75,73.03325944530444,0.0,0.0,9987,0,81.59
2009-02-19,26.66,62.1615886364838,0.0,113.58,73.03325944530444,0.0,0.0,9952,0,80.86
