Date,On_Price_QQQ,On_Shares_QQQ,On_Dividend_QQQ,Off_Price_IEI,Off_Shares_IEI,Off_Dividend_IEI,Cash,Capital,InOutCash,Bench
2011-03-14,56.29,114.45046010599782,0.0,115.27,67.32036178285638,0.0,0.0,14202,0,131.558
2011-03-15,55.49,114.45046010599782,0.0,115.34,67.32036178285638,0.0,0.0,14115,0,130.138
2011-03-16,54.15,114.45046010599782,0.0,115.99,67.32036178285638,0.0,0.0,14005,0,127.868
2011-03-17,54.65,114.45046010599782,0.0,115.78,67.32036178285638,0.0,0.0,14049,0,129.398
2011-03-18,54.45,114.45046010599782,0.077,115.62,67.32036178285638,0.0,0.0,14015,0,130.204
2011-03-21,55.5,114.45046010599782,0.0,115.14,67.32036178285638,0.0,0.0,14103,0,132.004
2011-03-22,55.4,114.45046010599782,0.0,115.12,67.32036178285638,0.0,0.0,14090,0,131.854
2011-03-23,55.71,114.45046010599782,0.0,115.02,67.32036178285638,0.0,0.0,14119,0,132.564
2011-03-24,56.7,114.45046010599782,0.0,114.71,67.32036178285638,0.0,0.0,14211,0,133.394
2011-03-25,56.84,114.45046010599782,0.0,114.45,67.32036178285638,0.0,0.0,14210,0,133.894
2011-03-28,56.53,114.45046010599782,0.0,114.38,67.32036178285638,0.0,0.0,14169,0,133.69400000000002
2011-03-29,57.08,114.45046010599782,0.0,114.15,67.32036178285638,0.0,0.0,14217,0,134.44400000000002
2011-03-30,57.35,114.45046010599782,0.0,114.44,67.32036178285638,0.0,0.0,14267,0,135.144
2011-03-31,57.43,93.8297177435551,0.0,114.18,77.84588975966878,0.0,0.0,14277,0,134.954
2011-04-01,57.46,93.8297177435551,0.0,114.08,77.84588975966878,0.198,0.0,14272,0,135.394
2011-04-04,57.27,93.8297177435551,0.0,114.35,77.84588975966878,0.0,0.0,14275,0,135.69400000000002
2011-04-05,57.12,93.8297177435551,0.0,113.92,77.84588975966878,0.0,0.0,14227,0,135.584
2011-04-06,57.26,93.8297177435551,0.0,113.68,77.84588975966878,0.0,0.0,14222,0,136.104
2011-04-07,57.22,93.8297177435551,0.0,113.89,77.84588975966878,0.0,0.0,14234,0,135.844
2011-04-08,56.95,93.8297177435551,0.0,113.73,77.84588975966878,0.0,0.0,14197,0,135.584
2011-04-11,56.76,93.8297177435551,0.0,113.77,77.84588975966878,0.0,0.0,14182,0,135.574
2011-04-12,56.37,93.8297177435551,0.0,114.32,77.84588975966878,0.0,0.0,14188,0,134.394
2011-04-13,56.85,93.8297177435551,0.0,114.45,77.84588975966878,0.0,0.0,14243,0,134.484
2011-04-14,56.75,93.8297177435551,0.0,114.25,77.84588975966878,0.0,0.0,14218,0,134.654
2011-04-15,56.65,93.8297177435551,0.0,114.74,77.84588975966878,0.0,0.0,14247,0,135.236
2011-04-18,56.25,93.8297177435551,0.0,115.07,77.84588975966878,0.0,0.0,14235,0,133.786
2011-04-19,56.6,93.8297177435551,0.0,115.12,77.84588975966878,0.0,0.0,14272,0,134.436
2011-04-20,57.88,93.8297177435551,0.0,114.84,77.84588975966878,0.0,0.0,14370,0,136.386
2011-04-21,58.34,93.8297177435551,0.0,114.86,77.84588975966878,0.0,0.0,14415,0,136.836
2011-04-25,58.49,93.8297177435551,0.0,115.08,77.84588975966878,0.0,0.0,14446,0,136.596
2011-04-26,58.82,93.8297177435551,0.0,115.37,77.84588975966878,0.0,0.0,14500,0,137.746
2011-04-27,59.22,93.8297177435551,0.0,115.35,77.84588975966878,0.0,0.0,14536,0,138.736
2011-04-28,59.13,93.8297177435551,0.0,115.63,77.84588975966878,0.0,0.0,14549,0,139.466
2011-04-29,59.08,158.59571094447523,0.0,115.79,44.9103794327391,0.0,0.0,14570,0,140.08599999999998
2011-05-02,58.97,158.59571094447523,0.0,115.66,44.9103794327391,0.193,0.0,14546,0,139.886
2011-05-03,58.69,158.59571094447523,0.0,115.76,44.9103794327391,0.0,0.0,14506,0,139.86599999999999
2011-05-04,58.6,158.59571094447523,0.0,115.81,44.9103794327391,0.0,0.0,14494,0,139.016
2011-05-05,58.28,158.59571094447523,0.0,116.12,44.9103794327391,0.0,0.0,14457,0,137.686
2011-05-06,58.47,158.59571094447523,0.0,116.21,44.9103794327391,0.0,0.0,14492,0,138.316
2011-05-09,58.69,158.59571094447523,0.0,116.33,44.9103794327391,0.0,0.0,14532,0,138.756
2011-05-10,59.19,158.59571094447523,0.0,116.04,44.9103794327391,0.0,0.0,14598,0,139.496
2011-05-11,58.76,158.59571094447523,0.0,116.31,44.9103794327391,0.0,0.0,14542,0,138.356
2011-05-12,59.11,158.59571094447523,0.0,116.22,44.9103794327391,0.0,0.0,14594,0,139.036
2011-05-13,58.41,158.59571094447523,0.0,116.4,44.9103794327391,0.0,0.0,14491,0,138.006
2011-05-16,57.4,158.59571094447523,0.0,116.6,44.9103794327391,0.0,0.0,14339,0,137.516
2011-05-17,57.56,158.59571094447523,0.0,116.74,44.9103794327391,0.0,0.0,14371,0,136.856
2011-05-18,58.04,158.59571094447523,0.0,116.4,44.9103794327391,0.0,0.0,14432,0,137.756
2011-05-19,58.21,158.59571094447523,0.0,116.51,44.9103794327391,0.0,0.0,14464,0,138.226
2011-05-20,57.77,158.59571094447523,0.0,116.68,44.9103794327391,0.0,0.0,14402,0,137.311
2011-05-23,56.92,158.59571094447523,0.0,116.75,44.9103794327391,0.0,0.0,14270,0,135.981
2011-05-24,56.57,158.59571094447523,0.0,116.82,44.9103794327391,0.0,0.0,14218,0,135.761
2011-05-25,56.79,158.59571094447523,0.0,116.85,44.9103794327391,0.0,0.0,14254,0,136.11100000000002
2011-05-26,57.14,158.59571094447523,0.0,117.26,44.9103794327391,0.0,0.0,14328,0,136.261
2011-05-27,57.43,158.59571094447523,0.0,117.33,44.9103794327391,0.0,0.0,14377,0,136.691
2011-05-31,58.36,130.58869266947255,0.0,117.47,58.88152542266523,0.0,0.0,14537,0,137.961
2011-06-01,57.09,130.58869266947255,0.0,117.78,58.88152542266523,0.19899999999999998,0.0,14390,0,135.161
2011-06-02,57.21,130.58869266947255,0.0,117.41,58.88152542266523,0.0,0.0,14384,0,134.761
2011-06-03,56.35,130.58869266947255,0.0,117.65,58.88152542266523,0.0,0.0,14286,0,133.781
2011-06-06,55.89,130.58869266947255,0.0,117.73,58.88152542266523,0.0,0.0,14230,0,133.191
2011-06-07,55.79,130.58869266947255,0.0,117.92,58.88152542266523,0.0,0.0,14228,0,132.951
2011-06-08,55.39,130.58869266947255,0.0,118.15,58.88152542266523,0.0,0.0,14190,0,132.761
2011-06-09,55.49,130.58869266947255,0.0,117.8,58.88152542266523,0.0,0.0,14182,0,133.58100000000002
2011-06-10,54.64,130.58869266947255,0.0,117.92,58.88152542266523,0.0,0.0,14078,0,131.83100000000002
2011-06-13,54.64,130.58869266947255,0.0,117.84,58.88152542266523,0.0,0.0,14073,0,131.921
2011-06-14,55.34,130.58869266947255,0.0,117.29,58.88152542266523,0.0,0.0,14132,0,133.161
2011-06-15,54.29,130.58869266947255,0.0,118.02,58.88152542266523,0.0,0.0,14038,0,131.341
2011-06-16,54.08,130.58869266947255,0.0,118.14,58.88152542266523,0.0,0.0,14018,0,131.991
2011-06-17,53.79,130.58869266947255,0.121,118.17,58.88152542266523,0.0,0.0,13982,0,132.409
2011-06-20,54.07,130.58869266947255,0.0,118.11,58.88152542266523,0.0,0.0,14015,0,133.209
2011-06-21,55.23,130.58869266947255,0.0,118.03,58.88152542266523,0.0,0.0,14162,0,134.25900000000001
2011-06-22,54.83,130.58869266947255,0.0,118.07,58.88152542266523,0.0,0.0,14112,0,133.479
2011-06-23,55.34,130.58869266947255,0.0,118.42,58.88152542266523,0.0,0.0,14199,0,132.989
2011-06-24,54.38,130.58869266947255,0.0,118.79,58.88152542266523,0.0,0.0,14095,0,131.869
2011-06-27,55.25,130.58869266947255,0.0,118.53,58.88152542266523,0.0,0.0,14194,0,132.869
2011-06-28,56.07,130.58869266947255,0.0,117.79,58.88152542266523,0.0,0.0,14257,0,134.279
2011-06-29,56.3,130.58869266947255,0.0,117.42,58.88152542266523,0.0,0.0,14266,0,135.119
2011-06-30,57.05,89.85046925668009,0.0,117.1,78.9309057432008,0.0,0.0,14368,0,136.499
2011-07-01,57.91,89.85046925668009,0.0,116.75,78.9309057432008,0.183,0.0,14418,0,138.249
2011-07-05,58.2,89.85046925668009,0.0,117.32,78.9309057432008,0.0,0.0,14489,0,138.159
2011-07-06,58.39,89.85046925668009,0.0,117.44,78.9309057432008,0.0,0.0,14516,0,138.75900000000001
2011-07-07,59.19,89.85046925668009,0.0,117.05,78.9309057432008,0.0,0.0,14557,0,139.769
2011-07-08,59.03,89.85046925668009,0.0,117.85,78.9309057432008,0.0,0.0,14605,0,139.059
2011-07-11,57.96,89.85046925668009,0.0,118.36,78.9309057432008,0.0,0.0,14549,0,137.619
2011-07-12,57.52,89.85046925668009,0.0,118.53,78.9309057432008,0.0,0.0,14523,0,136.999
2011-07-13,57.76,89.85046925668009,0.0,118.63,78.9309057432008,0.0,0.0,14553,0,137.469
2011-07-14,57.09,89.85046925668009,0.0,118.31,78.9309057432008,0.0,0.0,14467,0,136.879
2011-07-15,57.85,89.85046925668009,0.0,118.6,78.9309057432008,0.0,0.0,14559,0,137.341
2011-07-18,57.54,89.85046925668009,0.0,118.59,78.9309057432008,0.0,0.0,14530,0,136.401
2011-07-19,58.85,89.85046925668009,0.0,118.74,78.9309057432008,0.0,0.0,14659,0,138.411
2011-07-20,58.6,89.85046925668009,0.0,118.46,78.9309057432008,0.0,0.0,14615,0,138.24099999999999
2011-07-21,58.99,89.85046925668009,0.0,118.17,78.9309057432008,0.0,0.0,14627,0,139.811
2011-07-22,59.6,89.85046925668009,0.0,118.31,78.9309057432008,0.0,0.0,14693,0,139.381
2011-07-25,59.48,89.85046925668009,0.0,118.18,78.9309057432008,0.0,0.0,14672,0,138.541
2011-07-26,59.63,89.85046925668009,0.0,118.45,78.9309057432008,0.0,0.0,14707,0,137.611
2011-07-27,58.09,89.85046925668009,0.0,118.29,78.9309057432008,0.0,0.0,14556,0,135.621
2011-07-28,58.19,89.85046925668009,0.0,118.42,78.9309057432008,0.0,0.0,14575,0,135.061
2011-07-29,58.0,95.79081690411003,0.0,119.29,76.1424050861882,0.0,0.0,14638,0,133.911
2011-08-01,57.73,95.79081690411003,0.0,119.27,76.1424050861882,0.188,0.0,14611,0,133.891
2011-08-02,56.27,95.79081690411003,0.0,119.81,76.1424050861882,0.0,0.0,14512,0,131.24099999999999
2011-08-03,56.81,95.79081690411003,0.0,119.74,76.1424050861882,0.0,0.0,14559,0,131.581
2011-08-04,54.17,95.79081690411003,0.0,120.48,76.1424050861882,0.0,0.0,14362,0,126.491
2011-08-05,53.83,95.79081690411003,0.0,119.76,76.1424050861882,0.0,0.0,14275,0,127.031
2011-08-08,50.59,95.79081690411003,0.0,120.47,76.1424050861882,0.0,0.0,14018,0,120.851
2011-08-09,53.03,95.79081690411003,0.0,120.98,76.1424050861882,0.0,0.0,14291,0,125.15100000000001
2011-08-10,50.86,95.79081690411003,0.0,121.56,76.1424050861882,0.0,0.0,14127,0,119.95100000000001
2011-08-11,53.1,95.79081690411003,0.0,120.91,76.1424050861882,0.0,0.0,14292,0,124.031
2011-08-12,53.57,95.79081690411003,0.0,121.23,76.1424050861882,0.0,0.0,14362,0,125.581
2011-08-15,54.36,95.79081690411003,0.0,121.02,76.1424050861882,0.0,0.0,14421,0,127.59100000000001
2011-08-16,53.9,95.79081690411003,0.0,121.3,76.1424050861882,0.0,0.0,14399,0,126.861
2011-08-17,53.58,95.79081690411003,0.0,121.52,76.1424050861882,0.0,0.0,14385,0,127.04100000000001
2011-08-18,50.95,95.79081690411003,0.0,121.62,76.1424050861882,0.0,0.0,14140,0,122.851
2011-08-19,50.03,95.79081690411003,0.0,121.53,76.1424050861882,0.0,0.0,14046,0,121.11
2011-08-22,50.21,95.79081690411003,0.0,121.5,76.1424050861882,0.0,0.0,14060,0,121.5
2011-08-23,52.28,95.79081690411003,0.0,121.31,76.1424050861882,0.0,0.0,14244,0,124.57000000000001
2011-08-24,52.69,95.79081690411003,0.0,120.8,76.1424050861882,0.0,0.0,14245,0,126.15
2011-08-25,51.83,95.79081690411003,0.0,121.19,76.1424050861882,0.0,0.0,14192,0,124.46000000000001
2011-08-26,53.13,95.79081690411003,0.0,121.44,76.1424050861882,0.0,0.0,14336,0,125.9
2011-08-29,54.61,95.79081690411003,0.0,121.18,76.1424050861882,0.0,0.0,14458,0,128.34
2011-08-30,54.97,95.79081690411003,0.0,121.4,76.1424050861882,0.0,0.0,14509,0,128.55
2011-08-31,55.06,39.50139695680245,0.0,121.28,101.79443969403235,0.0,0.0,14520,0,129.15
2011-09-01,54.56,39.50139695680245,0.0,121.53,101.79443969403235,0.16399999999999998,0.0,14526,0,128.07
2011-09-02,53.28,39.50139695680245,0.0,121.7,101.79443969403235,0.0,0.0,14493,0,125.48
2011-09-06,53.29,39.50139695680245,0.0,121.61,101.79443969403235,0.0,0.0,14484,0,124.41
2011-09-07,54.64,39.50139695680245,0.0,121.54,101.79443969403235,0.0,0.0,14530,0,127.14
2011-09-08,54.39,39.50139695680245,0.0,121.74,101.79443969403235,0.0,0.0,14540,0,126.07000000000001
2011-09-09,53.18,39.50139695680245,0.0,122.05,101.79443969403235,0.0,0.0,14524,0,123.02
2011-09-12,53.86,39.50139695680245,0.0,121.73,101.79443969403235,0.0,0.0,14518,0,123.71000000000001
2011-09-13,54.58,39.50139695680245,0.0,121.66,101.79443969403235,0.0,0.0,14540,0,124.12
2011-09-14,55.36,39.50139695680245,0.0,121.6,101.79443969403235,0.0,0.0,14565,0,125.60000000000001
2011-09-15,56.18,39.50139695680245,0.0,121.37,101.79443969403235,0.0,0.0,14573,0,127.46000000000001
2011-09-16,56.59,39.50139695680245,0.10400000000000001,121.4,101.79443969403235,0.0,0.0,14593,0,128.27
2011-09-19,56.61,39.50139695680245,0.0,121.87,101.79443969403235,0.0,0.0,14641,0,127.13
2011-09-20,56.36,39.50139695680245,0.0,121.89,101.79443969403235,0.0,0.0,14634,0,127.28999999999999
2011-09-21,55.38,39.50139695680245,0.0,121.87,101.79443969403235,0.0,0.0,14593,0,124.36000000000001
2011-09-22,53.58,39.50139695680245,0.0,122.22,101.79443969403235,0.0,0.0,14557,0,120.47999999999999
2011-09-23,54.15,39.50139695680245,0.0,121.84,101.79443969403235,0.0,0.0,14541,0,120.86000000000001
2011-09-26,54.78,39.50139695680245,0.0,121.62,101.79443969403235,0.0,0.0,14544,0,123.65
2011-09-27,55.35,39.50139695680245,0.0,121.37,101.79443969403235,0.0,0.0,14541,0,125.12
2011-09-28,54.53,39.50139695680245,0.0,121.34,101.79443969403235,0.0,0.0,14505,0,123.24000000000001
2011-09-29,53.88,39.50139695680245,0.0,121.25,101.79443969403235,0.0,0.0,14470,0,124.78999999999999
2011-09-30,52.49,74.78271491166228,0.0,121.48,86.69488265257206,0.0,0.0,14457,0,122.34
2011-10-03,51.14,74.78271491166228,0.0,121.79,86.69488265257206,0.145,0.0,14382,0,119.77000000000001
2011-10-04,52.19,74.78271491166228,0.0,121.57,86.69488265257206,0.0,0.0,14442,0,121.13
2011-10-05,53.53,74.78271491166228,0.0,121.32,86.69488265257206,0.0,0.0,14520,0,122.69
2011-10-06,54.43,74.78271491166228,0.0,121.02,86.69488265257206,0.0,0.0,14562,0,124.5
2011-10-07,54.07,74.78271491166228,0.0,120.68,86.69488265257206,0.0,0.0,14505,0,124.43
2011-10-10,55.94,74.78271491166228,0.0,120.34,86.69488265257206,0.0,0.0,14616,0,127.62
2011-10-11,56.32,74.78271491166228,0.0,120.35,86.69488265257206,0.0,0.0,14645,0,127.42000000000002
2011-10-12,56.6,74.78271491166228,0.0,120.27,86.69488265257206,0.0,0.0,14659,0,128.4
2011-10-13,57.12,74.78271491166228,0.0,120.51,86.69488265257206,0.0,0.0,14719,0,128.07
2011-10-14,58.18,74.78271491166228,0.0,120.42,86.69488265257206,0.0,0.0,14790,0,129.75
2011-10-17,57.28,74.78271491166228,0.0,120.65,86.69488265257206,0.0,0.0,14743,0,127.31
2011-10-18,57.99,74.78271491166228,0.0,120.78,86.69488265257206,0.0,0.0,14807,0,128.92000000000002
2011-10-19,56.87,74.78271491166228,0.0,120.83,86.69488265257206,0.0,0.0,14728,0,128.36
2011-10-20,56.59,74.78271491166228,0.0,120.74,86.69488265257206,0.0,0.0,14699,0,128.74
2011-10-21,57.3,74.78271491166228,0.0,120.68,86.69488265257206,0.0,0.0,14747,0,131.445
2011-10-24,58.49,74.78271491166228,0.0,120.6,86.69488265257206,0.0,0.0,14829,0,132.475
2011-10-25,57.34,74.78271491166228,0.0,121.12,86.69488265257206,0.0,0.0,14788,0,130.38500000000002
2011-10-26,57.27,74.78271491166228,0.0,120.7,86.69488265257206,0.0,0.0,14746,0,132.005
2011-10-27,58.85,74.78271491166228,0.0,120.14,86.69488265257206,0.0,0.0,14816,0,135.535
2011-10-28,58.94,74.78271491166228,0.0,120.52,86.69488265257206,0.0,0.0,14856,0,135.63500000000002
2011-10-31,57.95,64.85916100652437,0.0,121.31,91.5195766678132,0.0,0.0,14860,0,132.935
2011-11-01,56.44,64.85916100652437,0.0,121.61,91.5195766678132,0.154,0.0,14790,0,129.975
2011-11-02,56.92,64.85916100652437,0.0,121.63,91.5195766678132,0.0,0.0,14823,0,131.725
2011-11-03,58.1,64.85916100652437,0.0,121.47,91.5195766678132,0.0,0.0,14885,0,133.785
2011-11-04,57.8,64.85916100652437,0.0,121.56,91.5195766678132,0.0,0.0,14873,0,133.195
2011-11-07,58.21,64.85916100652437,0.0,121.55,91.5195766678132,0.0,0.0,14899,0,134.04500000000002
2011-11-08,58.88,64.85916100652437,0.0,121.41,91.5195766678132,0.0,0.0,14930,0,135.185
2011-11-09,56.81,64.85916100652437,0.0,121.68,91.5195766678132,0.0,0.0,14820,0,131.285
2011-11-10,56.78,64.85916100652437,0.0,121.56,91.5195766678132,0.0,0.0,14807,0,132.485
2011-11-11,57.85,64.85916100652437,0.0,121.34,91.5195766678132,0.0,0.0,14857,0,135.125
2011-11-14,57.49,64.85916100652437,0.0,121.64,91.5195766678132,0.0,0.0,14861,0,134.305
2011-11-15,58.13,64.85916100652437,0.0,121.55,91.5195766678132,0.0,0.0,14894,0,134.465
2011-11-16,57.17,64.85916100652437,0.0,121.67,91.5195766678132,0.0,0.0,14843,0,132.695
2011-11-17,55.83,64.85916100652437,0.0,121.78,91.5195766678132,0.0,0.0,14766,0,131.425
2011-11-18,55.4,64.85916100652437,0.0,121.5,91.5195766678132,0.0,0.0,14712,0,131.61
2011-11-21,54.34,64.85916100652437,0.0,121.58,91.5195766678132,0.0,0.0,14651,0,129.04
2011-11-22,54.52,64.85916100652437,0.0,121.75,91.5195766678132,0.0,0.0,14678,0,128.62
2011-11-23,53.29,64.85916100652437,0.0,121.88,91.5195766678132,0.0,0.0,14610,0,126.21000000000001
2011-11-25,52.88,64.85916100652437,0.0,121.66,91.5195766678132,0.0,0.0,14564,0,126.02000000000001
2011-11-28,54.72,64.85916100652437,0.0,121.68,91.5195766678132,0.0,0.0,14685,0,128.98
2011-11-29,54.38,64.85916100652437,0.0,121.61,91.5195766678132,0.0,0.0,14656,0,129.44
2011-11-30,56.39,59.4532825898387,0.0,121.43,94.12537504748103,0.0,0.0,14782,0,134.07
2011-12-01,56.78,59.4532825898387,0.0,121.31,94.12537504748103,0.13,0.0,14794,0,134.01
2011-12-02,56.62,59.4532825898387,0.0,121.55,94.12537504748103,0.0,0.0,14807,0,133.94
2011-12-05,57.24,59.4532825898387,0.0,121.47,94.12537504748103,0.0,0.0,14836,0,134.83
2011-12-06,57.08,59.4532825898387,0.0,121.45,94.12537504748103,0.0,0.0,14825,0,135.27
2011-12-07,57.08,59.4532825898387,0.0,121.67,94.12537504748103,0.0,0.0,14845,0,135.95
2011-12-08,56.12,59.4532825898387,0.0,121.91,94.12537504748103,0.0,0.0,14811,0,133.82
2011-12-09,57.02,59.4532825898387,0.0,121.71,94.12537504748103,0.0,0.0,14846,0,135.66
2011-12-12,56.38,59.4532825898387,0.0,121.82,94.12537504748103,0.0,0.0,14818,0,134.12
2011-12-13,55.76,59.4532825898387,0.0,121.93,94.12537504748103,0.0,0.0,14791,0,133.39000000000001
2011-12-14,54.89,59.4532825898387,0.0,122.0,94.12537504748103,0.0,0.0,14746,0,132.2
2011-12-15,54.74,59.4532825898387,0.0,121.91,94.12537504748103,0.0,0.0,14729,0,132.69
2011-12-16,54.86,59.4532825898387,0.161,122.23,94.12537504748103,0.0,0.0,14766,0,132.45600000000002
2011-12-19,54.32,59.4532825898387,0.0,122.22,94.12537504748103,0.0,0.0,14733,0,131.596
2011-12-20,55.93,59.4532825898387,0.0,121.93,94.12537504748103,0.0,0.0,14801,0,134.916
2011-12-21,55.13,59.4532825898387,0.0,121.69,94.12537504748103,0.0,0.0,14731,0,135.046
2011-12-22,55.6,59.4532825898387,0.0,121.74,94.12537504748103,0.0,0.0,14764,0,135.76600000000002
2011-12-23,56.08,59.4532825898387,0.0,121.45,94.12537504748103,0.0,0.0,14765,0,136.86599999999999
2011-12-27,56.24,59.4532825898387,0.049,121.34,94.12537504748103,0.121,0.0,14764,0,136.906
2011-12-28,55.59,59.4532825898387,0.0,121.66,94.12537504748103,0.0,0.0,14756,0,135.486
2011-12-29,55.99,59.4532825898387,0.0,121.76,94.12537504748103,0.0,0.0,14789,0,136.756
2011-12-30,55.83,99.91487697741869,0.0,122.04,75.87257906234593,0.0,0.0,14837,0,136.086
2012-01-03,56.9,99.91487697741869,0.0,121.68,75.87257906234593,0.0,0.0,14917,0,137.86599999999999
2012-01-04,57.14,99.91487697741869,0.0,121.64,75.87257906234593,0.0,0.0,14938,0,138.20600000000002
2012-01-05,57.61,99.91487697741869,0.0,121.67,75.87257906234593,0.0,0.0,14987,0,138.186
2012-01-06,57.81,99.91487697741869,0.0,121.9,75.87257906234593,0.0,0.0,15024,0,137.76600000000002
2012-01-09,57.62,99.91487697741869,0.0,121.89,75.87257906234593,0.0,0.0,15005,0,137.89600000000002
2012-01-10,58.04,99.91487697741869,0.0,121.84,75.87257906234593,0.0,0.0,15043,0,138.61599999999999
2012-01-11,58.16,99.91487697741869,0.0,122.09,75.87257906234593,0.0,0.0,15074,0,138.526
2012-01-12,58.39,99.91487697741869,0.0,122.03,75.87257906234593,0.0,0.0,15092,0,138.76600000000002
2012-01-13,58.18,99.91487697741869,0.0,122.28,75.87257906234593,0.0,0.0,15090,0,138.39600000000002
2012-01-17,58.71,99.91487697741869,0.0,122.3,75.87257906234593,0.0,0.0,15145,0,138.856
2012-01-18,59.49,99.91487697741869,0.0,122.22,75.87257906234593,0.0,0.0,15217,0,139.856
2012-01-19,59.86,99.91487697741869,0.0,121.86,75.87257906234593,0.0,0.0,15226,0,140.406
2012-01-20,59.77,99.91487697741869,0.0,121.76,75.87257906234593,0.0,0.0,15210,0,141.363
2012-01-23,59.79,99.91487697741869,0.0,121.64,75.87257906234593,0.0,0.0,15203,0,141.213
2012-01-24,59.68,99.91487697741869,0.0,121.73,75.87257906234593,0.0,0.0,15198,0,140.833
2012-01-25,60.43,99.91487697741869,0.0,122.2,75.87257906234593,0.0,0.0,15309,0,141.653
2012-01-26,60.22,99.91487697741869,0.0,122.47,75.87257906234593,0.0,0.0,15308,0,141.463
2012-01-27,60.4,99.91487697741869,0.0,122.55,75.87257906234593,0.0,0.0,15333,0,140.853
2012-01-30,60.45,99.91487697741869,0.0,122.67,75.87257906234593,0.0,0.0,15347,0,140.633
2012-01-31,60.53,182.33022060804606,0.0,122.81,35.243145384617115,0.0,0.0,15364,0,140.47299999999998
2012-02-01,61.02,182.33022060804606,0.0,122.57,35.243145384617115,0.126,0.0,15445,0,141.313
2012-02-02,61.21,182.33022060804606,0.0,122.62,35.243145384617115,0.0,0.0,15481,0,141.243
2012-02-03,62.05,182.33022060804606,0.0,122.27,35.243145384617115,0.0,0.0,15622,0,142.773
2012-02-06,62.0,182.33022060804606,0.0,122.41,35.243145384617115,0.0,0.0,15618,0,142.523
2012-02-07,62.13,182.33022060804606,0.0,122.11,35.243145384617115,0.0,0.0,15631,0,142.91299999999998
2012-02-08,62.46,182.33022060804606,0.0,122.09,35.243145384617115,0.0,0.0,15691,0,143.113
2012-02-09,62.91,182.33022060804606,0.0,121.91,35.243145384617115,0.0,0.0,15766,0,143.16299999999998
2012-02-10,62.47,182.33022060804606,0.0,122.19,35.243145384617115,0.0,0.0,15696,0,142.253
2012-02-13,63.05,182.33022060804606,0.0,122.07,35.243145384617115,0.0,0.0,15798,0,142.993
2012-02-14,63.21,182.33022060804606,0.0,122.12,35.243145384617115,0.0,0.0,15828,0,143.063
